ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMEPO23N000001797","장소","문화시설","10614877","대성동고분박물관",,,"100101","대형전시/박물관","4825010500104340000","경상남도","김해시","대성동",,"434","4825010500","4825055000","482504805052","가야의길","126","128.8730676","35.23649169","마라249943","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001798","장소","문화시설","10614884","한국도자기박물관",,,"100103","기타전시/박물관","4611015900100070000","전라남도","목포시","용해동",,"7","4611015900","4611075000","461103281004","남농로","117","126.4197201","34.79379378","다라011448","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001799","장소","문화시설","10614885","문경옛길박물관",,,"100101","대형전시/박물관","4728025030102420001","경상북도","문경시","문경읍","상초리","242-1","4728025030","4728025000","472803000165","새재로","944","128.076416","36.76312781","라바514629","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001800","장소","문화시설","10614894","백제유물전시관",,,"100103","기타전시/박물관","4311310500101390006","충청북도","청주시 흥덕구","신봉동",,"139-6","4311310500","4311370000","431134512228","1순환로438번길","9","127.4690502","36.65216733","다바972504","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001801","장소","문화시설","10614896","보령석탄박물관",,,"100101","대형전시/박물관","4418040022101140004","충청남도","보령시","성주면","개화리","114-4","4418040022","4418040000","441803252023","성주산로","508","126.6526764","36.32611552","다바239146","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001802","장소","문화시설","10614929","석장리박물관",,,"100103","기타전시/박물관","4415012500101180000","충청남도","공주시","석장리동",,"118","4415012500","4415059000","441503251008","금벽로","990","127.1896544","36.4476061","다바721278","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001803","장소","문화시설","10614932","안성맞춤박물관",,,"100101","대형전시/박물관","4155035028103990005","경기도","안성시","대덕면","내리","399-5","4155035028","4155035000","415502012006","서동대로","4726-15","127.2282696","37.01121378","다바758903","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001804","장소","문화시설","10614960","상륙작전기념관",,,"100102","대형기념관/묘역","2818510100105250001","인천광역시","연수구","옥련동",,"525-1","2818510100","2818563000","281853152024","청량로","138","126.6539771","37.41992024","다사251359","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001805","장소","문화시설","10614965","자유수호평화박물관",,,"100101","대형전시/박물관","4125010900101620010","경기도","동두천시","상봉암동",,"162-10","4125010900","4125058000","412504367186","평화로2910번길","96-63","127.0661766","37.94248477","다사618937","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001806","장소","문화시설","10614993","제주교육박물관",,,"100101","대형전시/박물관","5011010400105390014","제주특별자치도","제주시","이도이동",,"539-14","5011010400","5011054000","501104848342","오복4길","25","126.537956","33.49466181","다다106007","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001807","장소","문화시설","10615000","창녕박물관",,,"100101","대형전시/박물관","4874025022100860000","경상남도","창녕군","창녕읍","교리","86","4874025022","4874025000","487403336075","창밀로","34","128.5050287","35.54580907","라마910282","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001808","장소","문화시설","10615020","충주박물관",,,"100101","대형전시/박물관","4313038521100470005","충청북도","충주시","중앙탑면","탑평리","47-5","4313038521","4313038500","431304515294","중앙탑길","112-28","127.8652102","37.01642853","라바324909","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001809","장소","문화시설","10615238","베트남전쟁참전기념관",,,"100102","대형기념관/묘역","5179031024101080000","강원특별자치도","화천군","간동면","오음리","108","5179031024","5179031000","517904493101","죽엽산길","81-68","127.8349523","38.05529606","라아293061","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001810","장소","문화시설","10615371","양선희불교미술원",,,"100106","소형갤러리","4146125629108740001","경기도","용인시 처인구","이동읍","서리","874-1","4146125629","4146125600","414613203154","상덕로","68-2","127.1643291","37.21534986","다사702130","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001811","장소","문화시설","10615422","ICAM이영미술관",,,"100105","미술관","4146311100100550004","경기도","용인시 기흥구","영덕동",,"55-4","4146311100","4146351600","414633204072","흥덕4로","63","127.0901148","37.27736287","다사636199","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001812","장소","문화시설","10616469","경기도미술관",,,"100105","미술관","4127310700106670000","경기도","안산시 단원구","초지동",,"667","4127310700","4127357000","412733190080","동산로","268","126.8139012","37.32575781","다사392254","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001813","장소","문화시설","10616607","진도솔마루미술관",,,"100105","미술관","4690031028102160001","전라남도","진도군","군내면","분토리","216-1","4690031028","4690031000","469003301001","가흥로","641","126.2916416","34.51340548","나라890139","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001814","장소","문화시설","10616648","영집궁시박물관",,,"100101","대형전시/박물관","4148032022102420005","경기도","파주시","탄현면","법흥리","242-5","4148032022","4148032000","414804418057","국원말길","168","126.7112733","37.78484863","다사305764","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001815","장소","문화시설","10616649","펄벅기념관",,,"100103","기타전시/박물관","4119011100105660009","경기도","부천시","심곡본동",,"566-9","4119011100","4119074600","411904355144","성주로214번길","61","126.781742","37.47554901","다사364420","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001816","장소","문화시설","10616654","한국영상박물관",,,"100103","기타전시/박물관","2711015100100020012","대구광역시","중구","화전동",,"2-12","2711015100","2711056500","271102007001","중앙대로","456-10","128.5952051","35.87360517","라마988646","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001817","장소","문화시설","10616655","한국무속박물관",,,"100103","기타전시/박물관","2711015700107330004","대구광역시","중구","대봉동",,"733-4","2711015700","2711069000","271104223101","명륜로26길","77-2","128.59794","35.856828","라마991628","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001818","장소","문화시설","10616656","합천박물관",,,"100103","기타전시/박물관","4889037027105040000","경상남도","합천군","쌍책면","성산리","504","4889037027","4889037000","488903348038","황강옥전로","1558","128.2821179","35.58006981","라마708318","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001819","장소","문화시설","10616657","해녀박물관",,,"100103","기타전시/박물관","5011025629132040001","제주특별자치도","제주시","구좌읍","하도리","3204-1","5011025631","5011025600","501104849073","해녀박물관길","26","126.8634249","33.52359641","다다408037","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001820","장소","문화시설","10616662","충남역사박물관",,,"100103","기타전시/박물관","4415010400102840001","충청남도","공주시","중동",,"284-1","4415010400","4415051000","441504553127","국고개길","24","127.1266523","36.45373326","다바665285","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001821","장소","문화시설","10616665","전통문화콘텐츠박물관",,,"100103","기타전시/박물관","4717011200104470008","경상북도","안동시","동부동",,"447-8","4717011200","4717051000","471703307019","서동문로","203","128.7342338","36.56611878","마바104416","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001822","장소","문화시설","10617018","물박물관",,,"100103","기타전시/박물관","4827035031117190000","경상남도","밀양시","단장면","고례리","1719","4827035031","4827035000","482704808059","고례2길","79-10","128.929507","35.4855008","마마296220","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001823","장소","문화시설","10619389","산림박물관",,,"100103","기타전시/박물관","4817037026104820001","경상남도","진주시","이반성면","대천리","482-1","4817037026","4817037000","481703332036","수목원로","386","128.296656","35.16125124","라라725854","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001824","장소","문화시설","10619390","대구수목원산림문화전시관",,,"100103","기타전시/박물관","2729012300102840000","대구광역시","달서구","대곡동",,"284","2729012300","2729061500","272903007031","화암로","342","128.5208167","35.79985993","라마922564","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001825","장소","문화시설","10619392","미동산수목원산림과학박물관",,,"100103","기타전시/박물관","4311132021100200000","충청북도","청주시 상당구","미원면","미원리","20","4311132021","4311132000","431114520395","수목원길","51","127.6671712","36.62639836","라바149476","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001826","장소","문화시설","10622186","제주도립미술관",,,"100104","대형미술관","5011013700106800007","제주특별자치도","제주시","연동",,"680-7","5011013700","5011065000","501103020003","1100로","2894-78","126.4895713","33.45258979","다나060961","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001827","장소","문화시설","10622822","충남대학교자연사박물관",,,"100103","기타전시/박물관","3020012200102200000","대전광역시","유성구","궁동",,"220","3020012200","3020054000","302003167083","대학로","99","127.3455185","36.3635183","다바861184","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001828","장소","문화시설","10681174","수도국산달동네박물관",,,"100103","기타전시/박물관","2814010300101630000","인천광역시","동구","송림동",,"163","2814010700","2814058000","281403150010","솔빛로","51","126.6392469","37.47758011","다사238423","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001829","장소","문화시설","10681274","오산신도시홍보관",,,"100103","기타전시/박물관","4137011300105860000","경기도","오산시","세교동",,"586","4137011300","4137055000","413704394156","경기대로761번길","36","127.04558","37.18768497","다사596099","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001830","장소","문화시설","10681637","한국이민사박물관",,,"100103","기타전시/박물관","2811013800101020002","인천광역시","중구","북성동1가",,"102-2","2811013800","2811061500","281103149043","월미로","329","126.6004719","37.47006367","다사204415","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001831","장소","문화시설","10681779","곤충박물관",,,"100103","기타전시/박물관","2871025023200630001","인천광역시","강화군","강화읍","국화리","산63-1","2871025023","2871025000","287104271219","국화길12번길","9-3","126.4687205","37.75216403","다사091730","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001832","장소","문화시설","10682139","부평아트센터",,,"100204","대형예술센터","2823710200101860022","인천광역시","부평구","십정동",,"186-22","2823710200","2823753000","282373154041","아트센터로","166","126.7049346","37.48227719","다사297428","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001833","장소","문화시설","10682143","경인아라뱃길홍보관",,,"100103","기타전시/박물관","2824512100100720005","인천광역시","계양구","목상동",,"72-5","2824512100","2824571000",,,,"126.710275","37.57342803","다사302529","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000001834","장소","문화시설","10805267","롯데시네마","동성로점",,"100209","롯데시네마","2711012300100660001","대구광역시","중구","문화동",,"66-1","2711012100","2711056500","271104223084","동성로2길","95","128.5969236","35.87022342","라마990642","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
